category,scientific_name,common_names,conservation_status,is_protected
Vascular Plant,Penstemon speciosus,"Prairie-Clover, Royal Penstemon",No Intervention,False
Vascular Plant,Plantago erecta,Dotseed Plantain,No Intervention,False
Vascular Plant,Veronica cusickii,Cusick's Speedwell,No Intervention,False
Vascular Plant,Veronica peregrina ssp. xalapensis,"Hairy Purslane Speedwell, Neckweed",No Intervention,False
Vascular Plant,Veronica serpyllifolia ssp. humifusa,"Brightblue Speedwell, Thyme-Leaf Speedwell",No Intervention,False
Vascular Plant,Scrophularia californica ssp. floribunda,California Figwort,No Intervention,False
Vascular Plant,Scrophularia desertorum,"Desert Figwort, Mountain Figwort",No Intervention,False
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",No Intervention,False
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,No Intervention,False
Vascular Plant,Calycanthus occidentalis,"California Spicebush, California-Allspice, Western Sweetshrub",No Intervention,False
Vascular Plant,Umbellularia californica,California Laurel,No Intervention,False
Vascular Plant,Calochortus albus,White Fairy-Lantern,No Intervention,False
Vascular Plant,Calochortus invenustus,Plain Mariposa Lily,No Intervention,False
Vascular Plant,Calochortus leichtlinii,"Leichtlin's Mariposa Lily, Smokey Mariposa",No Intervention,False
Vascular Plant,Calochortus luteus,Yellow Mariposa Lily,No Intervention,False
Vascular Plant,Calochortus minimus,Sierra Mariposa Lily,No Intervention,False
Vascular Plant,Calochortus nudus,Naked Mariposa Lily,No Intervention,False
Vascular Plant,Calochortus superbus,Yellow Mariposa,No Intervention,False
Vascular Plant,Calochortus venustus,Butterfly Mariposa Lily,No Intervention,False
Vascular Plant,Calochortus vestae,Coast Range Mariposa Lily,No Intervention,False
Vascular Plant,Clintonia uniflora,Bride's Bonnet,No Intervention,False
Vascular Plant,Disporum hookeri,Drops Of Gold,No Intervention,False
Vascular Plant,Erythronium purpurascens,Purple Fawnlily,No Intervention,False
Vascular Plant,Fritillaria micrantha,Brown Fritillary,No Intervention,False
Vascular Plant,Fritillaria pinetorum,"Davidson's Fritillary, Pinewoods Fritillary",No Intervention,False
Vascular Plant,Lilium parvum,"Sierra Tiger Lily, Sierra Tigerlily",No Intervention,False
Vascular Plant,Lilium washingtonianum ssp. washingtonianum,Typical Washington Lily,No Intervention,False
Vascular Plant,Trillium angustipetalum,Narrowpetal Wakerobin,No Intervention,False
Vascular Plant,Veratrum californicum var. californicum,"California False Hellebore, California Falsehellebore",No Intervention,False
Vascular Plant,Zigadenus exaltatus,Giant Deathcamas,No Intervention,False
Vascular Plant,Zigadenus paniculatus,"Foothill Deathcamas, Sand-Corn",No Intervention,False
Vascular Plant,Zigadenus venenosus var. venenosus,Meadow Deathcamas,No Intervention,False
Vascular Plant,Chamaesyce serpyllifolia ssp. serpyllifolia,"Thymeleaf Sandmat, Thyme-Leaf Sandmat, Thymeleaf Spurge",No Intervention,False
Vascular Plant,Eremocarpus setigerus,"Doveweed, Turkey Mullein",No Intervention,False
Vascular Plant,Euphorbia crenulata,"Chinese Caps, Chinesecaps",No Intervention,False
Vascular Plant,Hypericum anagalloides,"Creeping St. Johnswort, Tinker's Penny, Tinker's-Penny",No Intervention,False
Vascular Plant,Linum lewisii var. alpicola,Prairie Flax,No Intervention,False
Vascular Plant,Sclerolinon digynum,"Digynum Flax, Northwestern Yellowflax",No Intervention,False
Vascular Plant,Populus balsamifera ssp. trichocarpa,"Balsam Poplar, Black Cottonwood",No Intervention,False
Vascular Plant,Populus fremontii ssp. fremontii,Fremont's Cottonwood,No Intervention,False
Vascular Plant,Salix arctica,Arctic Willow,No Intervention,False
Vascular Plant,Salix brachycarpa ssp. brachycarpa,"Barrenground Willow, Short-Fruited Willow",No Intervention,False
Vascular Plant,Salix jepsonii,Jepson's Willow,No Intervention,False
Vascular Plant,Salix laevigata,Red Willow,No Intervention,False
Vascular Plant,Salix lasiolepis,Arroyo Willow,No Intervention,False
Vascular Plant,Salix ligulifolia,"Strapleaf Willow, Strap-Leaf Willow",No Intervention,False
Vascular Plant,Salix lucida ssp. lasiandra,Pacific Willow,No Intervention,False
Vascular Plant,Salix lutea,Yellow Willow,No Intervention,False
Vascular Plant,Salix orestera,Sierra Willow,No Intervention,False
Vascular Plant,Salix planifolia ssp. planifolia,"Diamondleaf Willow, Tealeaf Willow",No Intervention,False
Vascular Plant,Salix prolixa,Mackenzie's Willow,No Intervention,False
Vascular Plant,Salix reticulata ssp. nivalis,Snow Willow,No Intervention,False
Vascular Plant,Viola bakeri,Baker's Violet,No Intervention,False
Vascular Plant,Viola glabella,Pioneer Violet,No Intervention,False
Vascular Plant,Viola lobata ssp. integrifolia,Pine Violet,No Intervention,False
Vascular Plant,Viola lobata ssp. lobata,Pine Violet,No Intervention,False
Vascular Plant,Viola macloskeyi,"Macloskey's Violet, Small White Violet",No Intervention,False
Vascular Plant,Viola pinetorum ssp. pinetorum,Goosefoot Yellow Violet,No Intervention,False
Vascular Plant,Viola purpurea ssp. integrifolia,Goosefoot Violet,No Intervention,False
Vascular Plant,Viola purpurea ssp. purpurea,Goosefoot Violet,No Intervention,False
Vascular Plant,Viola purpurea ssp. quercetorum,Goosefoot Violet,No Intervention,False
Vascular Plant,Viola purpurea ssp. venosa,"Goosefoot Violet, Goosefoot Yellow Violet",No Intervention,False
Vascular Plant,Viola sheltonii,Shelton's Violet,No Intervention,False
Vascular Plant,Malva nicaeensis,Bull Mallow,No Intervention,False
Vascular Plant,Malva parviflora,"Cheeseweed, Cheeseweed Mallow, Small-Whorl Mallow",No Intervention,False
Vascular Plant,Sidalcea glaucescens,"Waxy Checkerbloom, Waxy Checkermallow",No Intervention,False
Vascular Plant,Sidalcea malviflora ssp. asprella,Dwarf Checkerbloom,No Intervention,False
Vascular Plant,Sidalcea reptans,Sierra Checkerbloom,No Intervention,False
Vascular Plant,Lythrum hyssopifolia,Hyssop Loosestrife,No Intervention,False
Vascular Plant,Camissonia contorta,"Contorted Suncup, Plains Evening Primrose, Plains Eveningprimrose, Plains Evening-Primrose",No Intervention,False
Vascular Plant,Camissonia lacustris,Grassland Suncup,No Intervention,False
Vascular Plant,Camissonia luciae,Santa Lucia Suncup,No Intervention,False
Vascular Plant,Camissonia sierrae ssp. alticola,"Mono Hot Springs Evening Primrose, Mono Hot Springs Evening-Primrose",Species of Concern,True
Vascular Plant,Camissonia sierrae ssp. sierrae,Sierra Suncup,No Intervention,False
Vascular Plant,Circaea alpina ssp. pacifica,"Small Enchanter Nightshade, Small Enchanter's Nightshade",No Intervention,False
Vascular Plant,Clarkia australis,Small's Southern Clarkia,No Intervention,False
Vascular Plant,Clarkia biloba ssp. biloba,Twolobe Clarkia,No Intervention,False
Vascular Plant,Clarkia dudleyana,Dudley's Clarkia,No Intervention,False
Vascular Plant,Clarkia gracilis ssp. albicaulis,Whitestem Clarkia,No Intervention,False
Vascular Plant,Clarkia heterandra,Mountain Clarkia,No Intervention,False
Vascular Plant,Clarkia modesta,Waltham Creek Clarkia,No Intervention,False
Vascular Plant,Clarkia purpurea ssp. quadrivulnera,"Winecup Clarkia, Winecup Fairyfan",No Intervention,False
Vascular Plant,Clarkia purpurea ssp. viminea,Winecup Clarkia,No Intervention,False
Vascular Plant,Clarkia rhomboidea,"Broadleaf Clarkia, Diamond Clarkia, Diamond Fairyfan",No Intervention,False
Vascular Plant,Clarkia unguiculata,Elegant Clarkia,No Intervention,False
Vascular Plant,Clarkia williamsonii,Fort Miller Clarkia,No Intervention,False
Vascular Plant,Epilobium angustifolium ssp. circumvagum,Fireweed,No Intervention,False
Vascular Plant,Epilobium canum ssp. latifolium,Hummingbird Trumpet,No Intervention,False
Vascular Plant,Epilobium ciliatum,"Fringed Willowherb, Hairy Willowherb, Hairy Willowweed",No Intervention,False
Vascular Plant,Epilobium ciliatum ssp. glandulosum,"Fringed Willowherb, Glandular Willowherb, Glandular Willowweed",No Intervention,False
Vascular Plant,Epilobium densiflorum,"Dense-Flower Spike-Primrose, Denseflower Willowherb, Denseflower Willowweed",No Intervention,False
Vascular Plant,Epilobium foliosum,"California Willowherb, Leafy Willowherb",No Intervention,False
Vascular Plant,Epilobium glaberrimum ssp. fastigiatum,"Glaucus Willowherb, Smooth Willowweed",No Intervention,False
Vascular Plant,Epilobium glaberrimum ssp. glaberrimum,"Glaucus Willowherb, Smooth Willowweed",No Intervention,False
Vascular Plant,Epilobium howellii,Yuba Pass Willowherb,No Intervention,False
Vascular Plant,Epilobium latifolium,Dwarf Fireweed,No Intervention,False
Vascular Plant,Epilobium minutum,"Chaparral Willowherb, Minute Willowweed",No Intervention,False
Vascular Plant,Epilobium obcordatum,"Rockfringe, Rose Willowweed",No Intervention,False
Vascular Plant,Epilobium oreganum,"Grants Pass Willowherb, Oregon Fireweed",Species of Concern,True
Vascular Plant,Epilobium oregonense,"Oregon Willowherb, Oregon Willowweed",No Intervention,False
Vascular Plant,Epilobium torreyi,"Narrowleaf Willowweed, Torrey's Willowherb",No Intervention,False
Vascular Plant,Gayophytum decipiens,Deceptive Groundsmoke,No Intervention,False
Vascular Plant,Gayophytum eriospermum,Coville's Groundsmoke,No Intervention,False
Vascular Plant,Gayophytum heterozygum,"Dwarf Groundsmoke, Zigzag Groundsmoke",No Intervention,False
Vascular Plant,Oenothera elata ssp. hirsutissima,"Hooker's Evening Primrose, Hooker's Eveningprimrose, Hooker's Evening-Primrose",No Intervention,False
Vascular Plant,Brasenia schreberi,"Schreber's Watershield, Watershield",No Intervention,False
Vascular Plant,Nuphar lutea ssp. polysepala,"Rocky Mountain Cowlily, Rocky Mountain Pondlily, Rocky Mountain Pond-Lily, Yellow Pond-Lily",No Intervention,False
Vascular Plant,Botrychium ascendens,"Trianglelobe Moonwort, Upswept Moonwort",Species of Concern,True
Vascular Plant,Botrychium minganense,"Mingan Island Grapefern, Mingan Moonwort",No Intervention,False
Vascular Plant,Calocedrus decurrens,Incense Cedar,No Intervention,False
Vascular Plant,Juniperus communis,"Common Juniper, Dwarf Juniper",No Intervention,False
Vascular Plant,Juniperus occidentalis,Western Juniper,No Intervention,False
Vascular Plant,Sequoiadendron giganteum,"Giant Redwood, Giant Sequoia, Sierra Redwood",No Intervention,False
Vascular Plant,Abies concolor,"Balsam Fir, Colorado Fir, Concolor Fir, Silver Fir, White Balsam, White Fir",No Intervention,False
Vascular Plant,Pinus attenuata,Knobcone Pine,No Intervention,False
Vascular Plant,Pinus contorta ssp. murrayana,"Sierra Lodgepole Pine, Tamarack Pine",No Intervention,False
Vascular Plant,Pinus jeffreyi,"Black Pine, Jeffrey Pine, Jeffrey's Pine",No Intervention,False
Vascular Plant,Pinus lambertiana,"California Sugar Pine, Sugar Pine",No Intervention,False
Vascular Plant,Pinus monophylla,"Nut Pine, One-Leaf Pine, Singleleaf Pinyon",No Intervention,False
Vascular Plant,Pinus monticola,"Idaho White Pine, Mountain White Pine, Silver Pine, Western White Pine",No Intervention,False
Vascular Plant,Pinus ponderosa,"Blackjack Pine, Bull Pine, Ponderosa Pine, Rock Pine, Western Yellow Pine",No Intervention,False
Vascular Plant,Pinus sabiniana,"Bull Pine, California Foothill Pine, Digger Pine, Gray Pine",No Intervention,False
Vascular Plant,Pseudotsuga menziesii var. menziesii,"Coast Douglas-Fir, Douglas-Fir",No Intervention,False
Vascular Plant,Tsuga mertensiana,"Alpine Hemlock, Black Hemlock, Hemlock Spruce, Mountain Hemlock",No Intervention,False
Vascular Plant,Torreya californica,"California Nutmeg, California Torreya",No Intervention,False
Vascular Plant,Asarum hartwegii,Hartweg's Wildginger,No Intervention,False
Vascular Plant,Asarum lemmonii,Lemmon's Wildginger,No Intervention,False
Vascular Plant,Carex abrupta,Abruptbeak Sedge,No Intervention,False
Vascular Plant,Carex amplectens,Claspbract Sedge,No Intervention,False
Vascular Plant,Carex amplifolia,Bigleaf Sedge,No Intervention,False
Vascular Plant,Carex angustata,"Common Meadow Sedge, Widefruit Sedge",No Intervention,False
Vascular Plant,Carex aquatilis var. aquatilis,"Leafy Tussock Sedge, Water Sedge",No Intervention,False
Vascular Plant,Carex bolanderi,"Bolander Sedge, Bolander's Sedge, Wood Sedge",No Intervention,False
Vascular Plant,Carex brainerdii,Brainerd's Sedge,No Intervention,False
Vascular Plant,Carex congdonii,Congdon's Sedge,No Intervention,False
Vascular Plant,Carex davyi,Davy's Sedge,No Intervention,False
Vascular Plant,Carex densa,Dense Sedge,No Intervention,False
Vascular Plant,Carex feta,Greensheath Sedge,No Intervention,False
Vascular Plant,Carex filifolia var. erostrata,Shorthair Sedge,No Intervention,False
Vascular Plant,Carex fissuricola,"Canyon Sedge, Cleft Sedge",No Intervention,False
Vascular Plant,Carex fracta,Fragile Sheath Sedge,No Intervention,False
Vascular Plant,Carex hassei,"Hasse's Sedge, Salt Sedge, Saltsedge",No Intervention,False
Vascular Plant,Carex helleri,"Heller's Sedge, Sierra Sedge",No Intervention,False
Vascular Plant,Carex heteroneura var. epapillosa,"Different Nerve Sedge, Different-Nerve Sedge, Nerve Sedge",No Intervention,False
Vascular Plant,Carex heteroneura var. heteroneura,"Different Nerve Sedge, Different-Nerve Sedge",No Intervention,False
Vascular Plant,Carex incurviformis var. danaensis,Coastal Sand Sedge,No Intervention,False
Vascular Plant,Carex integra,"Smoothbead Sedge, Smoothbeak Sedge",No Intervention,False
Vascular Plant,Carex jonesii,"Jones Sedge, Jones' Sedge",No Intervention,False
Vascular Plant,Carex laeviculmis,Smoothstem Sedge,No Intervention,False
Vascular Plant,Carex lanuginosa,Woolly Sedge,No Intervention,False
Vascular Plant,Carex lemmonii,Lemmon's Sedge,No Intervention,False
Vascular Plant,Carex lenticularis var. impressa,"Fewrib Sedge, Lakeshore Sedge",No Intervention,False
Vascular Plant,Carex lenticularis var. lipocarpa,"Kellogg Sedge, Kellogg's Sedge",No Intervention,False
Vascular Plant,Carex luzulifolia,Littleleaf Sedge,No Intervention,False
Vascular Plant,Carex mariposana,Mariposa Sedge,No Intervention,False
Vascular Plant,Carex multicaulis,Manystem Sedge,No Intervention,False
Vascular Plant,Carex multicostata,Manyrib Sedge,No Intervention,False
Vascular Plant,Carex nervina,"Nerved Sedge, Sierra Sedge",No Intervention,False
Vascular Plant,Carex nudata,Naked Sedge,No Intervention,False
Vascular Plant,Carex sartwelliana,Yosemite Sedge,No Intervention,False
Vascular Plant,Carex scopulorum var. bracteosa,"Craterlike Sedge, Mountain Sedge",No Intervention,False
Vascular Plant,Carex senta,"Swamp Carex, Swamp Sedge",No Intervention,False
Vascular Plant,Carex specifica,Narrowfruit Sedge,No Intervention,False
Vascular Plant,Carex spectabilis,Showy Sedge,No Intervention,False
Vascular Plant,Carex stipata var. stipata,Owlfruit Sedge,No Intervention,False
Vascular Plant,Carex straminiformis,Shasta Sedge,No Intervention,False
Vascular Plant,Carex subfusca,Brown Sedge,No Intervention,False
Vascular Plant,Carex tahoensis,Tahoe Sedge,No Intervention,False
Vascular Plant,Carex tiogana,Tioga Pass Sedge,No Intervention,False
Vascular Plant,Carex tompkinsii,Thompkins' Sedge,No Intervention,False
Vascular Plant,Carex vernacula,"Native Sedge, Spring Sedge",No Intervention,False
Vascular Plant,Carex whitneyi,"Whitney Sedge, Whitney's Sedge",No Intervention,False
Vascular Plant,Cyperus eragrostis,Tall Flatsedge,No Intervention,False
Vascular Plant,Eleocharis acicularis var. acicularis,"Needle Spikerush, Needle Spike-Rush",No Intervention,False
Vascular Plant,Eleocharis bolanderi,Bolander's Spikerush,No Intervention,False
Vascular Plant,Eleocharis decumbens,Decumbent Spikerush,No Intervention,False
Vascular Plant,Eleocharis macrostachya,Pale Spikerush,No Intervention,False
Vascular Plant,Eleocharis parishii,"Parish Spikerush, Parish's Spikerush",No Intervention,False
Vascular Plant,Eriophorum crinigerum,Fringed Cottongrass,No Intervention,False
Vascular Plant,Lipocarpha micrantha,"Dwarf Bulrush, Smallflower Halfchaff Sedge, Small-Flower Halfchaff Sedge, Smallflower Hemicarpha",No Intervention,False
Vascular Plant,Lipocarpha occidentalis,Western Halfchaff Sedge,No Intervention,False
Vascular Plant,Rhynchospora alba,White Beaksedge,No Intervention,False
Vascular Plant,Scirpus cernuus,Low Bulrush,No Intervention,False
Vascular Plant,Scirpus congdonii,Congdon's Bulrush,No Intervention,False
Vascular Plant,Scirpus diffusus,Umbrella Bulrush,No Intervention,False
Vascular Plant,Juncus balticus,Baltic Rush,No Intervention,False
Vascular Plant,Juncus bryoides,Moss Rush,No Intervention,False
Vascular Plant,Juncus bufonius var. bufonius,Toad Rush,No Intervention,False
Vascular Plant,Juncus bufonius var. occidentalis,Toad Rush,No Intervention,False
Vascular Plant,Juncus capillaris,Hairystem Dwarf Rush,No Intervention,False
Vascular Plant,Juncus chlorocephalus,Greenhead Rush,No Intervention,False
Vascular Plant,Juncus covillei var. obtusatus,Coville's Rush,No Intervention,False
Vascular Plant,Juncus dubius,"Dubius Rush, Mariposa Rush, Questionable Rush",No Intervention,False
